TIC ID,TFOPWG Disposition,Sectors
38460940,PC,"1,3,4,5,7,8,11,12,27,28,29,30,31,32,34,35,37,38"
54962195,CP,"9,35,62"
271596225,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69"
255685030,PC,"5,6,7,8,12,32,33,34,35,61,66,68,69"
341420329,PC,"7,8,9,34,35,36,61,62,63"
80711765,PC,"7,8,34,35,61,62"
294324819,PC,"7,8,30,33,34,35,36,61,62,63,67,69"
408416746,PC,"8,35,62"
358253047,PC,"2,3,4,29,30,31,35,62,65,69"
297361900,PC,"11,37,38,64,65"
259230140,PC,"12,38,39,65"
307716123,PC,"5,9,10,11,12,29,32,35,36,37,38,62,63,64,65,69"
307849973,PC,"9,11,35,36,37,38,62,63,64,65,69"
4843495,PC,"21,48"
167656187,PC,"2,3,4,5,6,7,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,62,63,64,66,67,68,69"
140691463,CP,"9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
179317684,CP,"9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,68,69"
452866790,CP,"7,34,61"
1003831,CP,"8,34,61"
83092282,CP,"8,9,34,35,61,62"
158588995,CP,"9,10,36,63"
150428135,CP,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36,37,38,61,62,63,64,65,66,68,69"
150428135,CP,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36,37,38,61,62,63,64,65,66,68,69"
150428135,CP,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36,37,38,61,62,63,64,65,66,68,69"
150428135,CP,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,33,34,35,36,37,38,61,62,63,64,65,66,68,69"
11561667,CP,"9,35,62"
181804752,CP,"9,36,63"
193641523,CP,"11,12,38,65"
362249359,CP,"9,10,11,36,37,63,64"
261867566,CP,"12,38,39,65,66"
394561119,CP,"11,12,13,38,39,65,66"
360156606,CP,"11,12,38,64,65"
287156968,CP,"11,12,13,27,38,39,65,66,67"
243335710,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,59"
173002823,PC,"21,48"
1042432,PC,"21,48"
134200185,CP,"6,7,8,33,34,35,61"
220479565,CP,"3,4,5,6,10,13,30,31,32,33,36,63,64,66,67"
29781292,CP,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65"
262746281,CP,"8,35,45,46,61,72"
219189765,CP,"9,36,63"
383390264,CP,"12,13,27,65,66,67"
445859771,CP,"15,16,22,23,48,50"
219015370,CP,"14,15,16,20,21,22,40,41,47,48,49"
101037590,CP,"18,58"
232982938,CP,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,59"
258510872,CP,"15,16,17,18,21,22,24,25,48,51,52"
239823606,PC,"19,43,44,45,59,73"
284738182,PC,"7,8,33,34,61"
165317334,PC,"10,37,63,64"
172518755,CP,"21,44,45,46,48,72"
165317334,PC,"10,37,63,64"
130181866,CP,"20,44,45,46,47,72"
366499151,PC,"7,44,45,46,61,72"
396562848,CP,"18,19,25,26,52,53,59"
178819686,CP,"10,37,64"
178819686,CP,"10,37,64"
270604417,CP,"8,34,61"
130415266,PC,"6,8,33,34,35,61"
361218772,PC,"9,10,11,36,37,38,63"
279922257,PC,"18,19,25,26,52,53"
172033454,PC,"20,43,44,45,60"
440150441,PC,"17,57"
258940847,PC,"17,57"
147561732,PC,"14,20,21,40,41,47,60"
192014454,PC,"20,47"
452920657,PC,18
141522677,PC,"19,20,26,40,47,59,60"
278415929,PC,"7,11,12,13,27,38,39"
298981199,PC,"5,32"
458641144,PC,"7,34"
167719618,PC,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39"
369768787,PC,"11,12,13,38,39"
293743169,PC,"7,61"
265010875,PC,"7,34,61"
60984804,PC,"8,35,62"
193023697,PC,"9,36,62"
152569268,PC,"10,36,37,63"
370009806,PC,"1,2,3,13,27,28,29,30,63,67,68,69"
20375215,PC,"9,36,63"
192943720,PC,"9,36,62,63"
112115898,PC,"7,34,61"
19451711,PC,"7,34,61"
38509907,PC,"1,2,3,4,5,7,8,9,10,11,12,27,28,29,30,31,32,34,35,37,38,39,61,62,63,64,65"
286864983,PC,"10,37,64"
432132155,PC,"8,35"
152563846,PC,"10,36,37,63"
466113537,PC,"10,11,63,64"
269333648,CP,"7,8,9"
458199018,PC,"10,36,37,63,64"
55650590,CP,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,65"
181804752,CP,"9,36,63"
25799609,PC,"7,34,61"
107782586,PC,"7,34,61"
257241363,PC,"20,44,45,46,47,60,71,72"
358557578,PC,"9,36,62,63"
44764338,PC,"9,35,36,62,63"
45655786,PC,"9,35,36,62,63"
90127880,PC,"8,9,35,61,62"
437560683,PC,"9,10,62,63"
280655495,CP,"9,35,36,62,63"
34297761,PC,"9,35,36,62,63"
219187649,PC,"9,63"
198187049,PC,"14,15,16,17,18,19,21,22,24,25,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59"
407653728,PC,"15,16,56"
455947620,PC,"17,57"
455947620,PC,"17,57"
186812530,CP,"7,34,44,45,46,71"
453211454,CP,"7,34,46,71,72"
453211454,CP,"7,34,46,71,72"
438170612,PC,"6,33,43,44,45,71"
468889418,PC,"5,42,43,44,70,71"
4165850,PC,"20,44,45,46,47,60,71"
377064495,CP,"8,35,45,46,72"
377064495,CP,"8,35,45,46,72"
399870368,CP,"5,32,71"
176797879,PC,"4,31"
59351345,PC,"6,33,43,44,45,71"
438412198,PC,"6,33,43,44,45,71"
116668723,PC,"19,43,44,45,71"
247906954,PC,"6,33,44,45,71,72"
399868187,PC,"5,32"
321578632,PC,"19,59"
67031480,PC,"19,59"
428767018,PC,"19,59"
428867906,PC,"19,59"
424388628,PC,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55"
272670038,PC,"21,22,40,41,47,48,49,50,53,54,56,57,60"
237204346,PC,"18,19,24,57,58,59,60"
237205154,PC,"14,16,17,18,19,20,21,23,24,40,41,47,49,50,51,52,59"
99896567,PC,"14,15,41,55"
160223936,PC,"14,19,20,25,26,40,47,52,53"
432758245,PC,"17,57"
88114177,PC,"21,45"
218795833,CP,"7,34,61"
272782368,PC,"14,15,16,17,18,20,21,23,24,26,47,48,49,50,51"
189013224,PC,"5,32"
388816604,PC,"3,30,42,43,70"
9030119,PC,"2,29,42,70"
53875855,PC,"17,57"
414019147,PC,"16,17,24,57"
278666476,PC,"1,28,68"
8995204,PC,"2,29,42,69,70"
47425697,PC,"2,29,69"
175456679,PC,"2,28,29,69"
306263608,CP,"17,42,43,70"
306263608,CP,"17,42,43,70"
21130820,PC,"18,42,43,44,58,70"
55525572,CP,"4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65"
12421862,CP,"2,29"
309792357,CP,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,29,30,31,32,33,34,35,36,37,39,61,62,63,64,66,67,68,69"
139285832,CP,"1,2,28"
179034327,CP,"4,5,31,32"
290348383,CP,"13,27,67"
268301217,CP,"7,9,34,35,36,61,62"
371188886,CP,"9,10,11,36,37,38,63"
441738827,CP,"15,16,18,19,20,21,22,23,24,25,47,48,49"
142748283,CP,"14,20,21,40,41,47,53,60"
142748283,CP,"14,20,21,40,41,47,53,60"
39414571,CP,"6,33"
7548817,CP,"14,25,26,40,52"
68007716,CP,"7,34"
234160911,PC,"6,33"
394357918,CP,"1,28,39"
144193715,CP,"1,28,68"
103448870,PC,"19,25,26,52,53"
234388232,PC,"7,44"
321069529,PC,"20,47"
426032475,PC,"1,2,13,27,28,29,66,67,68,69"
391949880,CP,"1,8,11,12,13,27,28,31,38,39,61,62,65,66,67,68"
267263253,CP,"1,27,28,67,68"
129637892,PC,"1,28,68"
167415965,PC,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,62,63,64,65,66,67,68"
29781292,CP,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65"
29781292,CP,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68"
339672028,CP,"3,6,7,9,10,13,27,30,33,34,35,36,37,61,62,63,67,68,69"
31852980,PC,"1,2,3,6,10,13,28,29,30,33,36,37,61,63,64,66,67,68,69"
149302744,PC,"1,2,3,4,5,6,7,9,10,11,12,13,27,29,30,31,32,33,34,35,36,37,39,61,62,63,64,65,66,67,68,69"
149302744,PC,"1,2,3,4,5,6,7,9,10,11,12,13,27,29,30,31,32,33,34,35,36,37,39,61,62,63,64,65,66,67,68,69"
177077336,PC,"2,3,4,5,6,7,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68"
50312495,PC,"2,13,27,28,29,67,68,69"
149349867,PC,"1,2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,35,36,37,38,39,61,63,64,66,67,68,69"
149349867,PC,"1,2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,35,36,37,38,39,61,63,64,66,67,68,69"
31637479,PC,"1,2,3,27,28,29,30,67,68"
266980320,CP,"1,28,68"
290131778,CP,"1,28,68"
52368076,CP,"1,2,28,68,69"
201248411,CP,"1,2,28,29,68,69"
403224672,CP,"1,27,28,68"
425997655,CP,"1,2,3,4,11,29,30,31,34,64,68,69"
425997655,CP,"1,2,3,4,11,29,30,31,34,64,68"
425997655,CP,"1,2,3,4,11,29,30,31,34,64,68,69"
425997655,CP,"1,2,3,4,11,29,30,31,34,64,68,69"
425997655,CP,"1,2,3,4,11,29,30,31,34,64,68,69"
279741379,CP,"1,2,3,4,28,29,30,34,61,64,68,69"
350618622,PC,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,64,65,66,67,68"
281575427,PC,"1,2,28,29,68"
177258735,PC,"1,2,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,61,62,63,64,66,67,68"
300038935,CP,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36,38,39,61,62,63,64,65,66,67,68"
391903064,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68"
300579472,PC,"1,28,68"
55652896,CP,"1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39"
456862677,CP,"17,42,43,57"
204650483,CP,"10,37"
243187830,PC,"17,57"
251848941,CP,"2,29,69"
279741379,CP,"1,2,3,4,28,29,30,34,61,64,68,69"
183985250,CP,"2,29,69"
350618622,CP,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,64,65"
287326127,PC,"3,6,7,8,9,13,30,33,34,35,36,61,62,63,67,69"
261646133,PC,"1,13,28,66,67,68"
150320610,PC,"2,3,5,6,7,8,9,10,12,13,27,28,29,30,32,33,35,36,37,38,39,61,62,63,64,65,66,67,68"
52368076,CP,"1,2,28,68,69"
238004786,PC,"2,6,8,9,12,29,32,33,34,35,39,61,62"
55488511,PC,"5,31"
278683844,PC,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68"
278683844,PC,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67"
31852980,PC,"1,2,3,6,10,13,28,29,30,33,36,37,61,63,64,66,67,68"
150151262,CP,"3,4,5,6,7,9,10,11,13,27,29,30,31,32,33,34,36,37,39,61,62,63,64,65,66,67"
150151262,CP,"3,4,5,6,7,9,10,11,13,27,29,30,31,32,33,34,36,37,39,61,62,63,64,65,66,67"
150151262,CP,"3,4,5,6,7,9,10,11,13,27,29,30,31,32,33,34,36,37,39,61,62,63,64,65,66,67"
38571020,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,37,38,39,61,62,64,65,66,67"
375059587,PC,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68"
375059587,PC,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68"
380783252,PC,"13,39,66"
299799658,CP,"1,13,27,28,66,67,68"
294981566,PC,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66"
403135192,PC,"1,27,28,67,68"
278862750,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37,38,39,61,62,63,64,65,66,67,68"
369345064,PC,"12,39,66"
218483943,PC,"12,39,66"
35315453,PC,"12,39,66"
142019343,PC,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66"
295593712,PC,"13,39,66"
263748033,PC,"13,39,66"
447088034,PC,"12,39,65,66"
271893367,CP,"9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,39,61,62"
36724087,CP,"9,35,62"
434486077,PC,"9,36,62"
270472265,PC,"1,4,7,8,10,11,12,13,27,28,31,34,37,39,61,62,63"
36724087,CP,"9,35,62"
388198242,PC,"1,2,5,12,13,27,28,29,32,35,62"
4959676,PC,"8,9,35,36,62"
256429408,PC,"16,17,18,24,25,57,58"
126797048,PC,"8,35,36"
67630845,PC,"3,30"
295593712,PC,"13,39,66"
304690618,PC,"13,39,66"
304690618,PC,"13,39,66"
292221593,PC,"13,39,66"
244170332,PC,"3,30,42"
384984325,PC,"18,58"
384984325,PC,"18,58"
256783784,PC,"15,16,56"
366989877,CP,"13,27,67"
231721005,PC,"3,4,6,7,10,13,27,30,31,32,33,34,37,64,65,66,67"
190721237,PC,"8,35,62"
358579111,PC,"2,3,4,29,30,31"
266023807,PC,"15,41,55"
396234347,PC,"17,57"
455737331,PC,"17,57"
350575997,PC,"12,39,66"
291517604,PC,"12,39,66"
149788158,PC,"8,34"
194203348,PC,17
289590465,PC,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,60"
198212955,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,48,49"
348538431,PC,"7,34,61"
278138619,PC,"1,3,4,6,7,10,11,13,27,28,30,31,33,34,37,38,39,61,64,65"
348756659,PC,"8,35,61"
241225337,PC,"20,60"
352764091,PC,"15,16,17,18,24,48,55,56,57,58"
229944666,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,60"
317060587,CP,"1,13"
259168516,CP,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59"
324422520,PC,"11,38,65"
94483093,PC,"12,65"
259606227,PC,"12,38,39,65"
420529106,PC,"11,38,65"
313671132,PC,"11,38,65"
313675203,PC,"11,38,65"
280031353,PC,"15,16,24,25,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
280031353,PC,"15,16,24,25,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
410450228,PC,"8,9,27,31,34,35,36,37,61,62,63,64"
259353953,PC,"7,34,61"
321086563,PC,"7,34,61"
284418751,PC,"7,8,33,34,35,61"
157698565,CP,"7,33,34,61"
352239069,PC,"14,15,16,17,20,23,24,26,40,41,47,50,53,54,55,56,57,58"
352239069,PC,"14,15,16,17,20,23,24,26,40,41,47,50,53,54,55,56,57,58"
288631580,PC,"14,18,19,20,24,25,26,40,41,47,52,53,58"
272236017,PC,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,32,33,34,35,36,37,38,61,62,63,64"
321668398,CP,"14,17,20,21,24,25,26,40,41,47,50,51,52,53,54,57,58,60"
72504017,PC,"10,37,64"
302212110,PC,"11,63,64"
460984940,CP,"10,11,37,38,63"
81419525,PC,"8,9,34,35,61,62"
73228647,CP,"10,37,64"
378613125,PC,"10,11,63,64"
448358913,PC,"9,10,36,37,63,64"
193754373,PC,"14,15,41,55"
381897917,PC,"13,39"
241040309,PC,"17,18,58"
284441182,CP,"17,18,24,58"
394050135,CP,"14,18,19,20,24,25,26,40,47,52,53,58,59,60"
219875976,PC,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50"
230087765,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,41,47,48,49,50"
390151888,PC,"10,11,37,38,64"
161738745,PC,"10,11,37,64"
238197638,PC,"2,3,5,6,9,10,12,13,27,28,29,30,32,33,36,37,61,63,64"
154716798,CP,"14,20,26,40,47,53,59"
230127302,CP,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,56,57,58,59,60"
230127302,CP,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,56,57,58,59,60"
230127302,CP,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,56,57,58,59,60"
288735205,CP,"14,17,18,19,20,21,24,25,26,40,41,47,48,50,51,52,53,54,55,58,59,60"
163539739,CP,"15,55,56"
219854185,CP,"14,15,16,17,18,19,20,22,23,24,25,26,40,47,48,49,50,52,53,54,55,56,57,58,59,60"
237104103,CP,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,59,60"
164173105,CP,"16,56"
333473672,CP,"16,17,57"
420112589,CP,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,54,55,56,57,58,59,60"
411608801,CP,"17,42,57"
427761355,CP,"17,18,57,58"
441739020,PC,"15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60"
28900646,CP,"19,59"
267574918,CP,"14,15,19,22,26,40,41,49,53,54,55,56,59"
233602827,CP,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60"
229400092,CP,"14,15,16,17,18,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60"
321669174,CP,"14,17,20,21,24,25,26,40,41,47,50,52,53,54,57,58,60"
233633993,PC,"14,15,16,17,19,20,21,22,23,24,25,26,40,41,47,49,50,51,52,53,54,55,56,57,58,59,60"
428787891,CP,"19,20,25,26,40,52,53,59,60"
298663873,CP,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,48,49,50,51,52,53,54,55,56,57,58,59,60"
230001847,CP,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,54,55,56,57,58,60"
256722647,CP,"17,18,25,52,57,58"
356016119,PC,"14,15,16,17,19,20,21,22,23,24,25,26,40,47,49,50,51,52,53,54,55,56,57,58,59,60"
20318757,PC,"9,36,63"
20318757,PC,"9,36,63"
1018843,PC,"8,34,35,61,62"
456260074,PC,"20,60"
456260074,PC,"20,60"
233602827,CP,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60"
367753709,PC,"14,15,18,19,20,21,22,24,25,26,40,41,47,48,51,52,53,55,58,59,60"
180987952,PC,"8,9,35,61,62"
431514478,PC,17
294497466,PC,"9,10,35,36,62"
7439480,PC,"11,38"
233071926,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,54,55,56,58,59,60"
160440924,PC,"14,15,19,20,21,22,25,26,40,41,47,48,49,52,53,59,60"
219698776,PC,"14,20,40,47,53,60"
356311210,PC,"14,17,18,20,21,24,25,26,40,41,47,48,50,51,52,53,54,55,56,57,58,59,60"
233617847,PC,"14,15,16,17,18,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60"
453387619,PC,"20,47,60"
15863518,PC,"20,60"
470987100,PC,"20,47,60"
232650365,PC,"14,15,16,19,22,25,26,40,41,49,52,53,54,55,56,57,58,59,60"
237099296,PC,"14,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
287139872,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60"
332477926,PC,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60"
160045097,PC,"14,15,20,21,22,40,41,47,48,53,60"
229586455,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
219436394,PC,"14,15,20,21,26,40,41,47,48,53,60"
236934937,PC,"15,16,17,18,21,24,25,41,48,51,52,55,56,57,58,59"
229608594,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,41,47,48,50,51,52,53,54,55"
142784687,PC,"14,20,21,40,41,47,60"
207339000,PC,"14,20,40,47,53,60"
154474036,PC,"14,20,21,40,41,47,48,60"
165530380,PC,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54"
422756130,CP,"18,19,24,25,52,58,59"
23814735,PC,"16,23,50"
156199502,PC,"14,19,21,26,41,53,60"
341630071,PC,"14,19,20,26,40,47,53,60"
71347873,PC,"20,26,40,47,53,60"
372264750,PC,"16,17,18,24,57,58"
277566483,PC,"15,16,55,56,57"
418959198,PC,"16,56"
294471966,PC,"14,15,16,41,54,55,56"
298647682,PC,"14,15,18,21,24,25,26,40,41,48,51,52,54,55,58,59,60"
288636342,PC,"14,15,17,18,19,20,21,23,24,25,26,40,41,47,48,50,51,52,53,54,55,57,58,59,60"
288636342,PC,"14,15,17,18,19,20,21,23,24,25,26,40,41,47,48,50,51,52,53,54,55,57,58,59,60"
22705558,PC,"20,47,60"
224596152,PC,"14,15,16,17,18,19,20,22,23,24,25,26,40,41,47,48,49,50,52,53,54,55,56,57,58,59,60"
232635922,PC,"14,15,16,18,19,22,25,26,40,41,48,49,52,53,55,56,57,58,59,60"
287139872,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60"
364074068,PC,"17,18,19,24,40,50,52,53,57,58,59,60"
367753709,PC,"14,15,18,19,20,21,22,24,25,26,40,41,47,48,51,52,53,55,58,59,60"
424391516,PC,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,53,54,55,56,57,58,60"
435680451,PC,"18,19,52,58,59"
272758199,PC,"14,15,16,17,19,20,21,22,23,26,40,41,47,49,50,52,53,54,56,57,60"
198360694,PC,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
367739494,PC,"14,15,19,20,21,25,26,40,41,47,48,52,53,55,59,60"
321669174,PC,"14,17,20,21,24,25,26,40,41,47,50,52,53,54,57,58,60"
230387153,PC,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59"
402898317,PC,"15,16,17,18,19,20,22,23,24,25,40,48,49,50,52,53,55,56,57,58,59,60"
160491359,PC,"14,15,16,17,19,20,22,23,25,26,40,47,48,49,50,52,53,54,56,59,60"
235943205,PC,"17,18,19,20,23,24,25,26,40,47,50,53,54,57,58,59,60"
441798995,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56"
441798995,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
142117976,PC,"19,20,25,26,40,52,53,59,60"
272679240,PC,"14,15,16,17,20,21,22,23,26,40,41,47,48,49,50,54,56,57,60"
198456933,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
237211410,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,41,47,48,49,50,51,52,53,54,56,57,58,59,60"
237201858,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,52,54,55,56,57,58,59,60"
321688498,PC,"17,18,24,25,57,58"
233500935,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,48,49,50,51,52,53,54,55,56,58,59,60"
462553953,PC,"20,21,47,48,49,53,60"
420268415,PC,"18,19,20,25,26,40,47,52,53,59,60"
362103298,PC,"14,15,16,19,22,25,26,40,41,48,49,52,53,57,58,59,60"
154923406,PC,"14,19,20,21,26,40,47,53,59,60"
441804533,PC,"16,17,22,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
328933398,PC,"20,21,40,41,47,52,53,59,60"
307210830,CP,"2,5,8,9,10,11,12,28,29,32,35,36,37,38,39,61,62,63"
145879095,PC,"8,9,35,36,62,63"
280206394,CP,"9,10,35,36,62,63"
429304876,CP,"9,36,63"
310009611,PC,"9,10,36,63"
463402815,PC,"9,10,36,37,63"
304142124,CP,"10,36,37,63"
142378043,PC,"10,37,63"
464300749,CP,"9,10,36,37,63"
462162948,PC,"9,10,36,37,63"
74534430,PC,"8,9,35,36,62,63"
106402532,CP,"9,36,63"
460205581,CP,"10,11,37,38,63"
146172354,PC,"9,36,63"
80682484,PC,"10,36,37,63"
360714300,PC,"9,10,11,36,37,63"
307079330,PC,"10,36,37,63"
347013211,PC,"17,24,57"
154353849,PC,"16,56,57"
181748381,PC,"8,9,35,61,62"
291471222,PC,"7,8,9,33,34,35,61,62"
181304295,PC,"8,35,61,62"
413248763,CP,"8,35,62"
408310006,CP,"8,35,62"
238061845,PC,"6,8,33,34,35,61,62"
141363913,PC,"8,9,35,61,62"
190496853,CP,"8,9,35,62"
22221375,CP,"9,35,62"
34068865,CP,"9,35,36,62"
11936042,PC,"9,35,36,62"
192988021,PC,"9,35,36,62"
385858569,PC,"9,10,35,36,62"
118914286,PC,"8,35,61,62"
94986319,CP,"5,6,32"
101011575,CP,"8,34,61"
261136679,CP,"1,4,8,11,12,13,27,28,31,34,38,39,61,62"
19519368,PC,"7,34,61"
173640199,PC,"7,8,34,61"
133334108,PC,"7,8,34,35,61,62"
73038411,PC,"7,34,61"
88684250,PC,"7,34,61"
96925186,PC,"6,7,33,34,61"
88863718,PC,"7,34,61"
379929661,CP,"7,34,61"
65412605,CP,"7,33,34,61"
409794137,CP,"7,8,34,61"
19342878,CP,"7,34,61"
154459165,PC,"7,8,34,61"
114018671,PC,"7,34,61"
230087585,PC,"14,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,51,52,53,54,55,60"
288636599,PC,"14,17,18,19,20,21,24,25,26,40,41,47,48,50,51,52,53,54,55,58"
245509452,CP,"18,58"
159873822,CP,"16,23,24,50,51"
198186769,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,59"
87090944,PC,"19,59"
446158352,PC,"19,20,25,40,47,52"
126606859,CP,"15,41,55"
233211762,PC,"14,15,16,17,18,19,21,22,24,25,26,41,47,48,49,51,52,53,54,55"
294471966,PC,"14,15,16,41,54,55"
356158613,PC,"14,15,41,54,55"
272672133,PC,"14,15,16,17,20,21,22,23,40,41,47,48,49,50,54"
